"objective","user_id","earned_points","possible_points","per_earned"
"LO 2",613621,36,105,0.342857142857143
"LO 2",644607,71,105,0.676190476190476
"LO 2",580159,46,105,0.438095238095238
"LO 2",352908,48,105,0.457142857142857
"LO 2",942334,50,105,0.476190476190476
"LO 2",457616,46,105,0.438095238095238
"LO 2",824486,50,105,0.476190476190476
"LO 2",209541,23,105,0.219047619047619
"LO 2",748156,69,105,0.657142857142857
"LO 2",429614,47,105,0.447619047619048
"LO 2",398866,50,105,0.476190476190476
"LO 2",196241,44,105,0.419047619047619
"LO 2",883859,47,105,0.447619047619048
"LO 2",853998,63,105,0.6
"LO 2",326305,49,105,0.466666666666667
"LO 2",923700,46,105,0.438095238095238
"LO 2",681413,45,105,0.428571428571429
"LO 2",713148,50,105,0.476190476190476
"LO 2",466362,33,105,0.314285714285714
"LO 2",882919,51,105,0.485714285714286
"LO 2",397096,48,105,0.457142857142857
"LO 2",687778,51,105,0.485714285714286
"LO 2",430272,48,105,0.457142857142857
"LO 2",598390,63,105,0.6
"LO 2",428037,85,105,0.80952380952381
"LO 2",283406,47,105,0.447619047619048
"LO 2",860692,45,105,0.428571428571429
"LO 2",249690,49,105,0.466666666666667
"LO 2",731074,48,105,0.457142857142857
"LO 2",431506,76,105,0.723809523809524
"LO 2",935452,50,105,0.476190476190476
"LO 2",216787,42,105,0.4
"LO 2",504410,78,105,0.742857142857143
"LO 2",536579,46,105,0.438095238095238
"LO 2",557706,49,105,0.466666666666667
"LO 2",567565,45,105,0.428571428571429
"LO 2",470336,43,105,0.40952380952381
"LO 2",711004,47,105,0.447619047619048
"LO 2",787546,42,105,0.4
"LO 2",643123,45,105,0.428571428571429
"LO 2",418227,37,105,0.352380952380952
"LO 2",998140,48,105,0.457142857142857
"LO 2",978975,46,105,0.438095238095238
"LO 2",808826,63,105,0.6
"LO 2",368122,49,105,0.466666666666667
"LO 2",557165,48,105,0.457142857142857
"LO 2",816721,47,105,0.447619047619048
"LO 2",335926,41,105,0.39047619047619
"LO 2",872145,45,105,0.428571428571429
"LO 2",483944,47,105,0.447619047619048
"LO 2",922702,75,105,0.714285714285714
"LO 2",323269,76,105,0.723809523809524
"LO 2",385768,47,105,0.447619047619048
"LO 2",852801,50,105,0.476190476190476
"LO 2",347515,54,105,0.514285714285714
"LO 2",814585,37,105,0.352380952380952
"LO 2",428901,61,105,0.580952380952381
"LO 2",834959,35,105,0.333333333333333
"LO 2",279177,52,105,0.495238095238095
"LO 2",130434,50,105,0.476190476190476
"LO 2",415741,32,105,0.304761904761905
"LO 2",266823,49,105,0.466666666666667
"LO 2",774304,46,105,0.438095238095238
"LO 2",854924,42,105,0.4
"LO 2",320242,42,105,0.4
"LO 2",975125,84,105,0.8
"LO 2",624974,93,105,0.885714285714286
"LO 2",759447,49,105,0.466666666666667
"LO 2",756918,42,105,0.4
"LO 2",597997,52,105,0.495238095238095
"LO 2",732395,51,105,0.485714285714286
"LO 2",555328,55,105,0.523809523809524
"LO 2",906044,41,105,0.39047619047619
"LO 2",298812,46,105,0.438095238095238
"LO 2",244256,47,105,0.447619047619048
"LO 2",105960,49,105,0.466666666666667
"LO 2",237223,73,105,0.695238095238095
"LO 2",386390,47,105,0.447619047619048
"LO 2",625669,68,105,0.647619047619048
"LO 2",812703,43,105,0.40952380952381
"LO 2",956858,56,105,0.533333333333333
"LO 2",752209,49,105,0.466666666666667
"LO 2",386829,47,105,0.447619047619048
"LO 2",478902,45,105,0.428571428571429
"LO 2",527726,54,105,0.514285714285714
"LO 2",778177,44,105,0.419047619047619
"LO 2",717359,77,105,0.733333333333333
"LO 2",766288,47,105,0.447619047619048
"LO 2",608355,59,105,0.561904761904762
"LO 2",256319,67,105,0.638095238095238
"LO 2",836467,83,105,0.79047619047619
"LO 2",801668,43,105,0.40952380952381
"LO 2",999023,41,105,0.39047619047619
"LO 2",198143,42,105,0.4
"LO 2",458398,50,105,0.476190476190476
"LO 2",448357,46,105,0.438095238095238
"LO 2",626339,50,105,0.476190476190476
"LO 2",384343,43,105,0.40952380952381
"LO 2",607272,49,105,0.466666666666667
"LO 2",267441,61,105,0.580952380952381
"LO 2",846696,81,105,0.771428571428571
"LO 2",840750,59,105,0.561904761904762
"LO 2",101342,57,105,0.542857142857143
"LO 2",180485,44,105,0.419047619047619
"LO 2",120929,75,105,0.714285714285714
"LO 2",499899,52,105,0.495238095238095
"LO 2",264385,40,105,0.380952380952381
"LO 2",706221,44,105,0.419047619047619
"LO 2",958556,44,105,0.419047619047619
"LO 2",180041,46,105,0.438095238095238
"LO 2",536514,45,105,0.428571428571429
"LO 2",130452,46,105,0.438095238095238
"LO 2",101789,48,105,0.457142857142857
"LO 2",219731,49,105,0.466666666666667
"LO 2",311408,46,105,0.438095238095238
"LO 2",907714,35,105,0.333333333333333
"LO 2",803996,48,105,0.457142857142857
"LO 2",225155,48,105,0.457142857142857
"LO 2",850562,46,105,0.438095238095238
"LO 2",187745,47,105,0.447619047619048
"LO 2",272879,49,105,0.466666666666667
"LO 2",689993,45,105,0.428571428571429
"LO 2",660039,45,105,0.428571428571429
"LO 2",864640,50,105,0.476190476190476
"LO 2",426574,67,105,0.638095238095238
"LO 2",631590,71,105,0.676190476190476
"LO 2",700944,37,105,0.352380952380952
"LO 2",718711,55,105,0.523809523809524
"LO 2",631473,44,105,0.419047619047619
"LO 2",956668,47,105,0.447619047619048
"LO 2",708914,48,105,0.457142857142857
"LO 2",726308,52,105,0.495238095238095
"LO 2",133513,48,105,0.457142857142857
"LO 2",404258,74,105,0.704761904761905
"LO 2",805633,44,105,0.419047619047619
"LO 2",157786,83,105,0.79047619047619
"LO 2",454486,51,105,0.485714285714286
"LO 2",602491,43,105,0.40952380952381
"LO 2",213211,49,105,0.466666666666667
"LO 2",949629,46,105,0.438095238095238
"LO 2",934507,41,105,0.39047619047619
"LO 2",169167,81,105,0.771428571428571
"LO 2",784976,72,105,0.685714285714286
"LO 2",876895,48,105,0.457142857142857
"LO 2",419806,47,105,0.447619047619048
"LO 2",270471,49,105,0.466666666666667
"LO 2",543808,50,105,0.476190476190476
"LO 2",765072,50,105,0.476190476190476
"LO 2",414493,85,105,0.80952380952381
"LO 2",228290,46,105,0.438095238095238
"LO 2",631555,35,105,0.333333333333333
"LO 2",880657,54,105,0.514285714285714
"LO 2",561061,49,105,0.466666666666667
"LO 2",369125,74,105,0.704761904761905
"LO 2",681035,49,105,0.466666666666667
"LO 2",677924,48,105,0.457142857142857
"LO 2",866891,75,105,0.714285714285714
"LO 2",194450,48,105,0.457142857142857
"LO 2",606572,74,105,0.704761904761905
"LO 2",356514,72,105,0.685714285714286
"LO 2",851100,81,105,0.771428571428571
"LO 2",576347,48,105,0.457142857142857
"LO 2",325583,43,105,0.40952380952381
"LO 2",470424,48,105,0.457142857142857
"LO 2",197290,49,105,0.466666666666667
"LO 2",185931,85,105,0.80952380952381
"LO 2",686291,69,105,0.657142857142857
"LO 2",201505,47,105,0.447619047619048
"LO 2",807437,45,105,0.428571428571429
"LO 2",352261,50,105,0.476190476190476
"LO 2",618817,40,105,0.380952380952381
"LO 2",682231,51,105,0.485714285714286
"LO 2",778199,50,105,0.476190476190476
"LO 2",907766,73,105,0.695238095238095
"LO 2",149696,32,105,0.304761904761905
"LO 2",618534,50,105,0.476190476190476
"LO 2",169774,43,105,0.40952380952381
"LO 2",685426,49,105,0.466666666666667
"LO 2",465229,38,105,0.361904761904762
"LO 2",754893,48,105,0.457142857142857
"LO 2",871535,49,105,0.466666666666667
"LO 2",866963,45,105,0.428571428571429
"LO 2",475808,47,105,0.447619047619048
"LO 2",691200,48,105,0.457142857142857
"LO 2",300533,47,105,0.447619047619048
"LO 2",621257,58,105,0.552380952380952
"LO 2",506226,47,105,0.447619047619048
"LO 2",574002,66,105,0.628571428571429
"LO 2",661053,42,105,0.4
"LO 2",549329,63,105,0.6
"LO 2",561409,75,105,0.714285714285714
"LO 2",365131,47,105,0.447619047619048
"LO 2",769277,53,105,0.504761904761905
"LO 2",835794,48,105,0.457142857142857
"LO 2",801673,45,105,0.428571428571429
"LO 2",914051,49,105,0.466666666666667
"LO 2",945708,44,105,0.419047619047619
"LO 2",740726,50,105,0.476190476190476
"LO 2",306807,49,105,0.466666666666667
"LO 2",825501,41,105,0.39047619047619
"LO 2",720476,58,105,0.552380952380952
"LO 2",306798,45,105,0.428571428571429
"LO 2",595858,40,105,0.380952380952381
"LO 2",562429,48,105,0.457142857142857
"LO 2",863951,90,105,0.857142857142857
"LO 2",924385,48,105,0.457142857142857
"LO 2",710548,48,105,0.457142857142857
"LO 2",375102,63,105,0.6
"LO 2",521579,63,105,0.6
"LO 2",230022,50,105,0.476190476190476
"LO 2",244810,46,105,0.438095238095238
"LO 2",292733,72,105,0.685714285714286
"LO 2",543600,49,105,0.466666666666667
"LO 2",725754,41,105,0.39047619047619
"LO 2",367107,43,105,0.40952380952381
"LO 2",926553,52,105,0.495238095238095
"LO 2",132994,45,105,0.428571428571429
"LO 2",349587,46,105,0.438095238095238
"LO 2",669562,45,105,0.428571428571429
"LO 2",286020,49,105,0.466666666666667
"LO 2",726673,47,105,0.447619047619048
"LO 2",854820,50,105,0.476190476190476
"LO 2",710119,47,105,0.447619047619048
"LO 2",404228,70,105,0.666666666666667
"LO 2",661303,47,105,0.447619047619048
"LO 2",869234,48,105,0.457142857142857
"LO 2",317094,46,105,0.438095238095238
"LO 2",930876,54,105,0.514285714285714
"LO 2",224410,48,105,0.457142857142857
"LO 2",299345,49,105,0.466666666666667
"LO 2",759213,50,105,0.476190476190476
"LO 2",580736,50,105,0.476190476190476
"LO 2",664802,63,105,0.6
"LO 2",694360,52,105,0.495238095238095
"LO 2",699887,48,105,0.457142857142857
"LO 2",971824,49,105,0.466666666666667
"LO 2",809743,48,105,0.457142857142857
"LO 2",570147,47,105,0.447619047619048
"LO 2",746871,49,105,0.466666666666667
"LO 2",172351,47,105,0.447619047619048
"LO 2",706291,67,105,0.638095238095238
"LO 2",577637,83,105,0.79047619047619
"LO 2",536905,51,105,0.485714285714286
"LO 2",562917,42,105,0.4
"LO 2",370770,49,105,0.466666666666667
"LO 2",570301,85,105,0.80952380952381
"LO 2",335286,47,105,0.447619047619048
"LO 2",203204,45,105,0.428571428571429
"LO 2",942671,45,105,0.428571428571429
"LO 2",852057,36,105,0.342857142857143
"LO 2",788583,48,105,0.457142857142857
"LO 2",501955,50,105,0.476190476190476
"LO 2",976007,44,105,0.419047619047619
"LO 2",654002,45,105,0.428571428571429
"LO 2",925150,71,105,0.676190476190476
"LO 2",541362,53,105,0.504761904761905
"LO 2",525680,69,105,0.657142857142857
"LO 2",480124,51,105,0.485714285714286
"LO 2",613060,50,105,0.476190476190476
"LO 2",890026,45,105,0.428571428571429
"LO 2",406006,44,105,0.419047619047619
"LO 2",397804,48,105,0.457142857142857
"LO 2",435366,49,105,0.466666666666667
"LO 2",676589,44,105,0.419047619047619
"LO 2",204913,51,105,0.485714285714286
"LO 2",250738,51,105,0.485714285714286
"LO 2",368427,44,105,0.419047619047619
"LO 2",899421,45,105,0.428571428571429
"LO 2",732782,50,105,0.476190476190476
"LO 2",418677,43,105,0.40952380952381
"LO 2",103990,62,105,0.59047619047619
"LO 2",449786,34,105,0.323809523809524
"LO 2",784632,90,105,0.857142857142857
"LO 2",424426,85,105,0.80952380952381
"LO 2",205199,84,105,0.8
"LO 2",296423,69,105,0.657142857142857
"LO 2",533325,47,105,0.447619047619048
"LO 2",612110,45,105,0.428571428571429
"LO 2",705321,65,105,0.619047619047619
"LO 2",109956,49,105,0.466666666666667
"LO 2",460738,49,105,0.466666666666667
"LO 2",543819,93,105,0.885714285714286
"LO 2",684432,41,105,0.39047619047619
"LO 2",230890,52,105,0.495238095238095
"LO 2",196759,40,105,0.380952380952381
"LO 2",224239,50,105,0.476190476190476
"LO 2",840495,48,105,0.457142857142857
"LO 2",302016,52,105,0.495238095238095
"LO 2",675380,48,105,0.457142857142857
"LO 2",304615,49,105,0.466666666666667
"LO 2",759837,45,105,0.428571428571429
"LO 2",814505,47,105,0.447619047619048
"LO 2",100168,17,105,0.161904761904762
"LO 2",833214,41,105,0.39047619047619
"LO 2",475120,62,105,0.59047619047619
"LO 2",737744,55,105,0.523809523809524
"LO 2",172313,49,105,0.466666666666667
"LO 2",583569,47,105,0.447619047619048
"LO 2",908062,68,105,0.647619047619048
"LO 2",819759,73,105,0.695238095238095
"LO 2",347777,52,105,0.495238095238095
"LO 2",404306,94,105,0.895238095238095
"LO 2",361288,49,105,0.466666666666667
"LO 2",680249,56,105,0.533333333333333
"LO 2",546679,91,105,0.866666666666667
"LO 2",203111,52,105,0.495238095238095
"LO 2",622413,47,105,0.447619047619048
"LO 2",711105,46,105,0.438095238095238
"LO 2",510877,38,105,0.361904761904762
"LO 2",328428,51,105,0.485714285714286
"LO 2",401046,47,105,0.447619047619048
"LO 2",273643,44,105,0.419047619047619
"LO 2",648272,49,105,0.466666666666667
"LO 2",876046,43,105,0.40952380952381
"LO 2",413220,59,105,0.561904761904762
"LO 2",853837,73,105,0.695238095238095
"LO 2",665559,47,105,0.447619047619048
"LO 2",943742,49,105,0.466666666666667
"LO 2",162306,48,105,0.457142857142857
"LO 2",272215,50,105,0.476190476190476
"LO 2",550974,47,105,0.447619047619048
"LO 2",808588,44,105,0.419047619047619
"LO 2",782555,51,105,0.485714285714286
"LO 2",340780,38,105,0.361904761904762
"LO 2",919993,42,105,0.4
"LO 2",896153,78,105,0.742857142857143
"LO 2",111258,43,105,0.40952380952381
"LO 2",695328,48,105,0.457142857142857
"LO 2",493347,37,105,0.352380952380952
"LO 2",668783,50,105,0.476190476190476
"LO 2",652678,47,105,0.447619047619048
"LO 2",939024,81,105,0.771428571428571
"LO 2",405702,43,105,0.40952380952381
"LO 2",540738,48,105,0.457142857142857
"LO 2",836400,42,105,0.4
"LO 2",225962,49,105,0.466666666666667
"LO 2",753177,51,105,0.485714285714286
"LO 2",205913,45,105,0.428571428571429
"LO 2",986696,51,105,0.485714285714286
"LO 2",710041,48,105,0.457142857142857
"LO 2",307275,46,105,0.438095238095238
"LO 2",955227,46,105,0.438095238095238
"LO 2",359223,56,105,0.533333333333333
"LO 2",787639,51,105,0.485714285714286
"LO 2",682557,45,105,0.428571428571429
"LO 2",269173,82,105,0.780952380952381
"LO 2",553887,36,105,0.342857142857143
"LO 2",451751,81,105,0.771428571428571
"LO 2",495211,47,105,0.447619047619048
"LO 2",104316,93,105,0.885714285714286
"LO 2",341123,89,105,0.847619047619048
"LO 2",918823,49,105,0.466666666666667
"LO 2",498381,57,105,0.542857142857143
"LO 2",715244,48,105,0.457142857142857
"LO 2",365426,55,105,0.523809523809524
"LO 2",997658,66,105,0.628571428571429
"LO 2",964707,46,105,0.438095238095238
"LO 2",501776,69,105,0.657142857142857
"LO 2",691402,67,105,0.638095238095238
"LO 2",456397,46,105,0.438095238095238
"LO 2",658622,50,105,0.476190476190476
"LO 2",221882,82,105,0.780952380952381
"LO 2",506782,54,105,0.514285714285714
"LO 2",287586,48,105,0.457142857142857
"LO 2",619452,42,105,0.4
"LO 2",673798,51,105,0.485714285714286
"LO 2",442166,43,105,0.40952380952381
"LO 2",472757,45,105,0.428571428571429
"LO 2",709180,48,105,0.457142857142857
"LO 2",522182,49,105,0.466666666666667
"LO 2",867892,71,105,0.676190476190476
"LO 2",204861,44,105,0.419047619047619
"LO 2",555372,41,105,0.39047619047619
"LO 2",929602,46,105,0.438095238095238
"LO 2",230883,43,105,0.40952380952381
"LO 2",671123,45,105,0.428571428571429
"LO 2",961197,47,105,0.447619047619048
"LO 2",356939,46,105,0.438095238095238
"LO 2",596786,46,105,0.438095238095238
"LO 2",860777,50,105,0.476190476190476
"LO 2",256944,52,105,0.495238095238095
"LO 2",631169,43,105,0.40952380952381
"LO 2",230115,42,105,0.4
"LO 2",930541,46,105,0.438095238095238
"LO 2",772357,45,105,0.428571428571429
"LO 2",604488,67,105,0.638095238095238
"LO 2",863225,48,105,0.457142857142857
"LO 2",219344,50,105,0.476190476190476
"LO 2",103847,48,105,0.457142857142857
"LO 2",574086,96,105,0.914285714285714
"LO 2",513312,44,105,0.419047619047619
"LO 2",783687,47,105,0.447619047619048
"LO 2",595856,47,105,0.447619047619048
"LO 2",184427,45,105,0.428571428571429
"LO 2",744733,45,105,0.428571428571429
"LO 2",984964,50,105,0.476190476190476
"LO 2",563618,50,105,0.476190476190476
"LO 2",150250,48,105,0.457142857142857
"LO 2",984563,63,105,0.6
"LO 2",915958,47,105,0.447619047619048
"LO 2",195533,67,105,0.638095238095238
"LO 2",856333,54,105,0.514285714285714
"LO 2",415885,47,105,0.447619047619048
"LO 2",455503,46,105,0.438095238095238
"LO 2",183259,69,105,0.657142857142857
"LO 2",933301,49,105,0.466666666666667
"LO 2",162363,50,105,0.476190476190476
"LO 2",475812,86,105,0.819047619047619
"LO 2",922251,50,105,0.476190476190476
"LO 2",985033,27,105,0.257142857142857
"LO 2",751053,47,105,0.447619047619048
"LO 2",268859,47,105,0.447619047619048
"LO 2",857563,44,105,0.419047619047619
"LO 2",281590,18,105,0.171428571428571
"LO 2",237428,62,105,0.59047619047619
"LO 2",745481,47,105,0.447619047619048
"LO 2",627826,35,105,0.333333333333333
"LO 2",302204,72,105,0.685714285714286
"LO 2",174695,47,105,0.447619047619048
"LO 2",500505,41,105,0.39047619047619
"LO 2",976710,47,105,0.447619047619048
"LO 2",125719,48,105,0.457142857142857
"LO 2",607762,55,105,0.523809523809524
"LO 2",792312,59,105,0.561904761904762
"LO 2",169060,47,105,0.447619047619048
"LO 2",583126,52,105,0.495238095238095
"LO 2",427963,39,105,0.371428571428571
"LO 2",681728,44,105,0.419047619047619
"LO 2",530765,44,105,0.419047619047619
"LO 2",513055,47,105,0.447619047619048
"LO 2",342550,52,105,0.495238095238095
"LO 2",572156,63,105,0.6
"LO 2",370884,60,105,0.571428571428571
"LO 2",516340,49,105,0.466666666666667
"LO 3",289507,12,16,0.75
"LO 3",115748,14,16,0.875
"LO 3",329603,11,16,0.6875
"LO 3",605496,15,16,0.9375
"LO 3",531357,8,16,0.5
"LO 3",757525,16,16,1
"LO 3",140794,7,16,0.4375
"LO 3",933297,11,16,0.6875
"LO 3",276038,12,16,0.75
"LO 3",644324,12,16,0.75
"LO 3",945565,7,16,0.4375
"LO 3",184761,14,16,0.875
"LO 3",785913,11,16,0.6875
"LO 3",816577,16,16,1
"LO 3",432718,12,16,0.75
"LO 3",355665,9,16,0.5625
"LO 3",275877,5,16,0.3125
"LO 3",626659,12,16,0.75
"LO 3",789497,13,16,0.8125
"LO 3",791068,13,16,0.8125
"LO 3",455229,13,16,0.8125
"LO 3",233705,12,16,0.75
"LO 3",813880,6,16,0.375
"LO 3",570469,14,16,0.875
"LO 3",129681,13,16,0.8125
"LO 3",307355,13,16,0.8125
"LO 3",383875,9,16,0.5625
"LO 3",120184,11,16,0.6875
"LO 3",960102,12,16,0.75
"LO 3",870149,12,16,0.75
"LO 3",615377,13,16,0.8125
"LO 3",510398,15,16,0.9375
"LO 3",291842,8,16,0.5
"LO 3",745515,7,16,0.4375
"LO 3",714859,13,16,0.8125
"LO 3",249705,13,16,0.8125
"LO 3",843279,15,16,0.9375
"LO 3",715029,14,16,0.875
"LO 3",595458,14,16,0.875
"LO 3",556572,15,16,0.9375
"LO 3",707794,11,16,0.6875
"LO 3",273532,15,16,0.9375
"LO 3",172521,11,16,0.6875
"LO 3",577243,13,16,0.8125
"LO 3",515683,13,16,0.8125
"LO 3",821528,12,16,0.75
"LO 3",926021,14,16,0.875
"LO 3",893603,8,16,0.5
"LO 3",740733,10,16,0.625
"LO 3",699284,8,16,0.5
"LO 3",195383,5,16,0.3125
"LO 3",612302,10,16,0.625
"LO 3",231512,13,16,0.8125
"LO 3",639317,14,16,0.875
"LO 3",811838,13,16,0.8125
"LO 3",186457,5,16,0.3125
"LO 3",602532,15,16,0.9375
"LO 3",430512,2,16,0.125
"LO 3",936647,13,16,0.8125
"LO 3",740552,12,16,0.75
"LO 3",992232,7,16,0.4375
"LO 3",812148,15,16,0.9375
"LO 3",619174,14,16,0.875
"LO 3",467491,5,16,0.3125
"LO 3",141106,14,16,0.875
"LO 3",452055,3,16,0.1875
"LO 3",934269,13,16,0.8125
"LO 3",872560,13,16,0.8125
"LO 3",946503,6,16,0.375
"LO 3",694800,13,16,0.8125
"LO 3",645496,14,16,0.875
"LO 3",738594,7,16,0.4375
"LO 3",746335,11,16,0.6875
"LO 3",300899,9,16,0.5625
"LO 3",313956,11,16,0.6875
"LO 3",826974,14,16,0.875
"LO 3",259502,8,16,0.5
"LO 3",584084,16,16,1
"LO 3",928652,12,16,0.75
"LO 3",719588,14,16,0.875
"LO 3",608150,12,16,0.75
"LO 3",213085,6,16,0.375
"LO 3",603319,14,16,0.875
"LO 3",944608,9,16,0.5625
"LO 3",905785,15,16,0.9375
"LO 3",790081,12,16,0.75
"LO 3",413573,6,16,0.375
"LO 3",961690,15,16,0.9375
"LO 3",200846,11,16,0.6875
"LO 3",992857,7,16,0.4375
"LO 3",511919,13,16,0.8125
"LO 3",424296,9,16,0.5625
"LO 3",671034,7,16,0.4375
"LO 3",792278,14,16,0.875
"LO 3",114533,12,16,0.75
"LO 3",446693,11,16,0.6875
"LO 3",354484,5,16,0.3125
"LO 3",591194,12,16,0.75
"LO 3",757141,14,16,0.875
"LO 3",215919,14,16,0.875
"LO 3",627493,10,16,0.625
"LO 3",189971,15,16,0.9375
"LO 3",773023,9,16,0.5625
"LO 3",279745,9,16,0.5625
"LO 3",624027,14,16,0.875
"LO 3",210815,9,16,0.5625
"LO 3",274263,11,16,0.6875
"LO 3",137788,11,16,0.6875
"LO 3",877647,11,16,0.6875
"LO 3",285012,1,16,0.0625
"LO 3",155058,9,16,0.5625
"LO 3",174883,11,16,0.6875
"LO 3",313347,14,16,0.875
"LO 3",665975,13,16,0.8125
"LO 3",699904,15,16,0.9375
"LO 3",496350,12,16,0.75
"LO 3",994509,7,16,0.4375
"LO 3",213601,13,16,0.8125
"LO 3",745768,8,16,0.5
"LO 3",455376,4,16,0.25
"LO 3",235818,14,16,0.875
"LO 3",394868,6,16,0.375
"LO 3",490786,15,16,0.9375
"LO 3",902576,15,16,0.9375
"LO 3",283768,5,16,0.3125
"LO 3",897613,16,16,1
"LO 3",547992,13,16,0.8125
"LO 3",162788,6,16,0.375
"LO 3",698937,8,16,0.5
"LO 3",200447,13,16,0.8125
"LO 3",273066,14,16,0.875
"LO 3",526878,11,16,0.6875
"LO 3",767638,15,16,0.9375
"LO 3",742125,10,16,0.625
"LO 3",842113,10,16,0.625
"LO 3",596963,10,16,0.625
"LO 3",959201,14,16,0.875
"LO 3",480247,12,16,0.75
"LO 3",340852,5,16,0.3125
"LO 3",172310,13,16,0.8125
"LO 3",261639,14,16,0.875
"LO 3",293916,12,16,0.75
"LO 3",311459,6,16,0.375
"LO 3",730424,15,16,0.9375
"LO 3",293703,8,16,0.5
"LO 3",318554,13,16,0.8125
"LO 3",682875,4,16,0.25
"LO 3",818844,8,16,0.5
"LO 3",146433,11,16,0.6875
"LO 3",609818,12,16,0.75
"LO 3",219847,12,16,0.75
"LO 3",497193,13,16,0.8125
"LO 3",340885,15,16,0.9375
"LO 3",235047,12,16,0.75
"LO 3",169996,10,16,0.625
"LO 3",635909,15,16,0.9375
"LO 3",836083,7,16,0.4375
"LO 3",720903,15,16,0.9375
"LO 3",587079,13,16,0.8125
"LO 3",306362,12,16,0.75
"LO 3",627239,13,16,0.8125
"LO 3",574640,13,16,0.8125
"LO 3",260790,11,16,0.6875
"LO 3",342290,9,16,0.5625
"LO 3",114046,15,16,0.9375
"LO 3",356238,13,16,0.8125
"LO 3",433068,8,16,0.5
"LO 3",312240,15,16,0.9375
"LO 3",531220,7,16,0.4375
"LO 3",186264,4,16,0.25
"LO 3",105619,15,16,0.9375
"LO 3",371360,13,16,0.8125
"LO 3",483008,12,16,0.75
"LO 3",576109,13,16,0.8125
"LO 3",791702,12,16,0.75
"LO 3",941738,12,16,0.75
"LO 3",364487,10,16,0.625
"LO 3",213044,15,16,0.9375
"LO 3",304666,13,16,0.8125
"LO 3",243581,15,16,0.9375
"LO 3",261575,9,16,0.5625
"LO 3",860285,16,16,1
"LO 3",473052,13,16,0.8125
"LO 3",944728,13,16,0.8125
"LO 3",566855,14,16,0.875
"LO 3",488026,14,16,0.875
"LO 3",893055,12,16,0.75
"LO 3",777855,12,16,0.75
"LO 3",673668,12,16,0.75
"LO 3",871700,15,16,0.9375
"LO 3",977485,13,16,0.8125
"LO 3",846748,15,16,0.9375
"LO 3",482461,10,16,0.625
"LO 3",346705,16,16,1
"LO 3",990707,14,16,0.875
"LO 3",756338,3,16,0.1875
"LO 3",436332,15,16,0.9375
"LO 3",851174,15,16,0.9375
"LO 3",633482,14,16,0.875
"LO 3",790634,14,16,0.875
"LO 3",109507,14,16,0.875
"LO 3",945453,16,16,1
"LO 3",835793,6,16,0.375
"LO 3",459715,14,16,0.875
"LO 3",584165,10,16,0.625
"LO 3",725069,15,16,0.9375
"LO 3",627827,10,16,0.625
"LO 3",917600,5,16,0.3125
"LO 3",749609,14,16,0.875
"LO 3",116084,14,16,0.875
"LO 3",986541,6,16,0.375
"LO 3",484243,13,16,0.8125
"LO 3",984327,9,16,0.5625
"LO 3",603656,8,16,0.5
"LO 3",399089,15,16,0.9375
"LO 3",802904,14,16,0.875
"LO 3",365129,14,16,0.875
"LO 3",811475,16,16,1
"LO 3",493717,16,16,1
"LO 3",752174,12,16,0.75
"LO 3",300540,11,16,0.6875
"LO 3",892778,14,16,0.875
"LO 3",803740,12,16,0.75
"LO 3",800795,13,16,0.8125
"LO 3",156840,13,16,0.8125
"LO 3",527113,13,16,0.8125
"LO 3",739271,14,16,0.875
"LO 3",862389,7,16,0.4375
"LO 3",627110,13,16,0.8125
"LO 3",564853,13,16,0.8125
"LO 3",527368,7,16,0.4375
"LO 3",548296,12,16,0.75
"LO 3",653315,15,16,0.9375
"LO 3",237990,13,16,0.8125
"LO 3",738700,14,16,0.875
"LO 3",553696,8,16,0.5
"LO 3",208045,13,16,0.8125
"LO 3",979883,12,16,0.75
"LO 3",929122,14,16,0.875
"LO 3",463364,14,16,0.875
"LO 3",251057,15,16,0.9375
"LO 3",190524,5,16,0.3125
"LO 3",199506,11,16,0.6875
"LO 3",653306,12,16,0.75
"LO 3",443511,14,16,0.875
"LO 3",951181,10,16,0.625
"LO 3",871188,12,16,0.75
"LO 3",441257,5,16,0.3125
"LO 3",953611,6,16,0.375
"LO 3",305123,14,16,0.875
"LO 3",608966,14,16,0.875
"LO 3",668904,14,16,0.875
"LO 3",428612,6,16,0.375
"LO 3",197796,7,16,0.4375
"LO 3",851181,3,16,0.1875
"LO 3",694531,13,16,0.8125
"LO 3",796342,15,16,0.9375
"LO 3",956734,12,16,0.75
"LO 3",203373,13,16,0.8125
"LO 3",809955,8,16,0.5
"LO 3",521173,1,16,0.0625
"LO 3",825330,14,16,0.875
"LO 3",945572,13,16,0.8125
"LO 3",562494,7,16,0.4375
"LO 3",249794,13,16,0.8125
"LO 3",239730,13,16,0.8125
"LO 3",383907,12,16,0.75
"LO 3",738652,4,16,0.25
"LO 3",128042,12,16,0.75
"LO 3",992471,6,16,0.375
"LO 3",601175,3,16,0.1875
"LO 3",274283,14,16,0.875
"LO 3",493308,8,16,0.5
"LO 3",683847,3,16,0.1875
"LO 3",185092,14,16,0.875
"LO 3",615153,15,16,0.9375
"LO 3",332610,10,16,0.625
"LO 3",994460,6,16,0.375
"LO 3",478099,12,16,0.75
"LO 3",262363,9,16,0.5625
"LO 3",678942,14,16,0.875
"LO 3",210302,15,16,0.9375
"LO 3",834318,13,16,0.8125
